,Unnamed: 0,unique_id,data_folder,batch_size,max_epochs,cuda,result_folder,model_name,init_lr,weight_decay,band_pass,electrodes,sampling_rate,n_seconds_valid_set,n_seconds_test_set,data,config_has_run,mse_train,mse_valid,mse_test,corr_train,corr_valid,corr_test,corr_p_train,corr_p_valid,corr_p_test
147,147,cpbvFbyhJq5PW4aLxcEnCB,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[None, None]'",'*C*',256,180,180,RobotEEGAux,True,"[0.04300037255821378, 0.03202752198089228, None]","[0.5506996611754099, 0.04956099639336268, None]","[0.8769392172495523, 0.1267357940475146, None]","[0.9376577704825092, 0.8342127201518981, None]","[0.4955887320842801, 0.5494715105458309, None]","[0.3589545081411732, 0.3051200926335333, None]","[None, None, None]","[None, None, None]","[None, None, None]"
148,148,Eo5k8LF9CFoboBB9JSfLTC,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[None, None]'",'*C*',256,180,180,RobotEEG,True,"[0.057340663210109874, 0.03139495866325421, None]","[0.16658487419287366, 0.0427705068141222, None]","[0.15851647158463794, 0.15725920101006824, None]","[0.915943274279792, 0.8377943925082785, None]","[0.758838599361464, 0.601879862932117, None]","[0.7009343399490809, 0.2813786379682163, None]","[None, None, None]","[None, None, None]","[None, None, None]"
149,149,LyJvJcTKwXCMcraFie7Qf8,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*',256,180,180,onlyEEGData,True,"[0.02889810221706496, 0.009424590844671229, 0.0030597988002948892]","[0.4422221680482229, 0.16868395109971362, 0.22146172324816385]","[0.35117175181706745, 0.20929042001565296, 0.1982635309298833]","[0.9729139903445486, 0.9548937879255076, 0.9928244988356903]","[0.16074130344067614, 0.04886119087641685, 0.12048877888697407]","[0.18632428544840995, -0.01433063010348934, 0.2803727283303649]","[None, None, None]","[None, None, None]","[None, None, None]"
150,150,WfPJU3yCaJ9oMYQWgj4zne,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*',256,180,180,RobotEEGAux,True,"[0.013406827111520614, 0.00782113015436782, None]","[0.2081635395685832, 0.12947481498122215, None]","[0.3103789687156677, 0.16064996769030887, None]","[0.9816243587332698, 0.9621449287378409, None]","[0.6808169575020822, 0.28522723396387395, None]","[0.4970395407747561, 0.2959818310657306, None]","[None, None, None]","[None, None, None]","[None, None, None]"
151,151,ihjFtFUUMYj2GCdAjptuxS,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*',256,180,180,RobotEEG,True,"[0.01149274231670882, 0.0081091663350723, None]","[0.1955283184846242, 0.1207646665473779, None]","[0.17852982878684998, 0.1617226426800092, None]","[0.9837257584436018, 0.961133302541732, None]","[0.7128066756368371, 0.3271231834175233, None]","[0.6544593688387284, 0.2812885894844335, None]","[None, None, None]","[None, None, None]","[None, None, None]"
152,152,SRZiyR6NPMs649LTkDZVcQ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*z',256,180,180,onlyEEGData,True,"[0.06792851931158089, 0.015193119141078747, None]","[0.4407044152418772, 0.19024555881818134, None]","[0.3894405017296473, 0.22740702579418814, None]","[0.9097371271314, 0.9253354792053716, None]","[0.1378232972330328, 0.04148775210549754, None]","[0.024835111259928416, 0.025831487165844658, None]","[None, None, None]","[None, None, None]","[None, None, None]"
153,153,K6BuLcRN2Jez86PHPBwFM8,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*z',256,180,180,RobotEEGAux,True,"[0.01034367985976147, 0.011397188424470496, None]","[0.2106765458981196, 0.10607480506102243, None]","[0.20170934746662766, 0.17080216854810715, None]","[0.9862110137014516, 0.9464147018814288, None]","[0.7040105574144789, 0.4194788334475325, None]","[0.6167041781565241, 0.3348486548800527, None]","[None, None, None]","[None, None, None]","[None, None, None]"
154,154,2LT25Ax7cvGMGAzR3dQMzH,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*z',256,180,180,RobotEEG,True,"[0.0330980863447671, 0.014030724936147859, None]","[0.18760836621125535, 0.11485028142730395, None]","[0.2129969398180644, 0.1544419601559639, None]","[0.9526506626011356, 0.9312802802321808, None]","[0.7369622674474449, 0.4278776229648708, None]","[0.6071027619741042, 0.3532666858579872, None]","[None, None, None]","[None, None, None]","[None, None, None]"
155,155,a28kBRnGkDN4CRJ9MbE6xR,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*C*',256,180,180,onlyEEGData,True,"[0.07202501793442284, 0.012140797553481636, None]","[0.4174274802207947, 0.2043194609383742, None]","[0.3899223854144414, 0.21149490028619766, None]","[0.924970887771044, 0.94476748078559, None]","[0.257973279697047, -0.14978507586358686, None]","[0.1028930435835729, 0.047055319099620414, None]","[None, None, None]","[None, None, None]","[None, None, None]"
156,156,RZJjmybg4C9Duj8HxHERyC,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEGAux,True,"[0.03655188659687829, 0.010059734488301823, None]","[0.30235563218593603, 0.09887162720163664, None]","[0.7309258480866749, 0.15593285113573074, None]","[0.9472982731751676, 0.9520842457860688, None]","[0.652812895774331, 0.3999737043130358, None]","[0.31008465272366353, 0.4009234801964136, None]","[None, None, None]","[None, None, None]","[None, None, None]"
157,157,ubsEzouVNJKBrHP6bR7HSE,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEG,True,"[0.02564944627212239, 0.0135255701116699, None]","[0.1700753370920817, 0.12195577720801035, None]","[0.19644340872764587, 0.1660886804262797, None]","[0.9634334354784482, 0.9339643482564242, None]","[0.7660772698415096, 0.3583164001738067, None]","[0.6295606634159788, 0.347825409193716, None]","[None, None, None]","[None, None, None]","[None, None, None]"
158,158,ErqgkyMY5ZGKZpjVk2aqu4,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*',256,180,180,onlyEEGData,True,"[0.006542808549421615, 0.022466945049144846, None]","[0.44058177868525183, 0.23726463069518405, None]","[0.37760573625564575, 0.21782550712426504, None]","[0.9935778002016032, 0.8903806333077898, None]","[0.12111400577559908, -0.03333294099756783, None]","[0.007649141141702162, -0.03102059339204354, None]","[None, None, None]","[None, None, None]","[None, None, None]"
159,159,ZLnuHdbbKWnMYiw5xRbbhc,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEGAux,True,"[0.005996868001014943, 0.0792389347084931, None]","[0.18803780277570087, 0.10563726971546808, None]","[0.2300319770971934, 0.1722888797521591, None]","[0.9915945377469652, 0.5971497640576553, None]","[0.7116494947618629, 0.16275505237452367, None]","[0.5495532585854765, 0.09442942450923744, None]","[None, None, None]","[None, None, None]","[None, None, None]"
160,160,CFQgTMjFkyv9QG8EFLm2rB,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEG,True,"[0.00745595634072917, 0.02684007270172948, None]","[0.16554132103919986, 0.13904043783744174, None]","[0.14798621584971744, 0.1566057875752449, None]","[0.9895268910162356, 0.8727693618484591, None]","[0.7500630765444792, 0.16561338399342712, None]","[0.7211629405087909, 0.3731905412265284, None]","[None, None, None]","[None, None, None]","[None, None, None]"
161,161,DtiqraExYikzDZuaNXGeQR,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*z',256,180,180,onlyEEGData,True,"[0.012498352945670426, 0.05383270688955382, None]","[0.4450913468996683, 0.114504503707091, None]","[0.36270182331403095, 0.1859683742125829, None]","[0.9830134447602832, 0.8315753448207643, None]","[0.05285722236530286, 0.04717055369145468, None]","[0.06022806888002604, 0.012427309747083986, None]","[None, None, None]","[None, None, None]","[None, None, None]"
162,162,j85x4WT2PbfpS65v2m3KEZ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEGAux,True,"[0.0049835234600150045, 0.028241383148896283, None]","[0.31765419244766235, 0.11106945325930913, None]","[0.2770334333181381, 0.1903344343105952, None]","[0.9933233958816292, 0.8750091986142302, None]","[0.4533303038544438, 0.0619936665422593, None]","[0.4229334157617475, 0.13900014851755807, None]","[None, None, None]","[None, None, None]","[None, None, None]"
163,163,NyHn5QRH3YyscwVWC8rmpL,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEG,True,"[0.01574712360276271, 0.06671555428987458, 0.003649156510628781]","[0.17736519873142242, 0.09795228516062099, 0.15318509191274646]","[0.1429913341999054, 0.1388520784676075, 0.09789263953765233]","[0.9776540239336606, 0.6112032036492113, 0.990736162171776]","[0.7405482764515005, 0.5831176658014795, 0.6141138712405826]","[0.7318595442016378, 0.4804145652197997, 0.709469964049692]","[None, None, None]","[None, None, None]","[None, None, None]"
164,164,8fedqyBKK9KbJdrWadd8B4,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*C*',256,180,180,onlyEEGData,True,"[0.02757478481508329, 0.01644314050029676, 0.002431150894542533]","[0.4507548014322916, 0.1854685271779696, 0.24829416970411936]","[0.3749862412611643, 0.2083067198594411, 0.2296728988488515]","[0.9760371591668872, 0.9221905541900882, 0.9938563570514316]","[0.1265766570679843, -0.003431824608794244, -0.0200794396301486]","[0.0570144956657368, 0.013728558656636341, 0.0016811919464175215]","[None, None, None]","[None, None, None]","[None, None, None]"
165,165,haVEYtyKamvfJcCw4oGFCB,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEGAux,True,"[0.017044527025399527, 0.028330373987146124, 0.0035871228465637686]","[0.2114001015822093, 0.08777999753753342, 0.1619279533624649]","[0.3477650135755539, 0.1569674139221509, 0.1025954596698284]","[0.9763379271672912, 0.8551891541881902, 0.9908671259047016]","[0.6872140796497961, 0.4840863057959837, 0.5344981421696667]","[0.3868130821629573, 0.4271430967680597, 0.7165252511352785]","[None, None, None]","[None, None, None]","[None, None, None]"
166,166,UCLKqT5XcGZT2EQ3VRRhpD,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEG,True,"[0.023881628733026246, 0.028315786669719893, None]","[0.17396508157253265, 0.09881988540291786, None]","[0.15812244514624274, 0.15470002591609955, None]","[0.9662676567521988, 0.855639899954646, None]","[0.7448623824744169, 0.5826751088262211, None]","[0.6948212310840112, 0.3159740005713145, None]","[None, None, None]","[None, None, None]","[None, None, None]"
167,167,MKhrGd2iRZJskHF4sW9o45,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*',256,180,180,onlyEEGData,True,"[0.005922626483529554, 0.010034895606932569, 0.0026595727673278235]","[0.37926388780275977, 0.17715510974327722, 0.2349982311328252]","[0.3741165896256765, 0.1943945859869321, 0.2260156075159709]","[0.9916744751004108, 0.9698129854719229, 0.9932885671351456]","[0.2795577436194841, -0.20236970803418736, 0.060389921141627716]","[0.06657143848404411, 0.014386946790993482, 0.08464726295202649]","[None, None, None]","[None, None, None]","[None, None, None]"
168,168,ZND4gghkBts6DNvF9nzKo8,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEGAux,True,"[0.005976895761385704, 0.016759328470793946, None]","[0.2477993021408717, 0.11278425281246506, None]","[0.4868544191122055, 0.15267705048123995, None]","[0.9916219661631648, 0.9253798622468148, None]","[0.6612740967615819, 0.17566998060806452, None]","[0.2325235082629256, 0.3288353677236152, None]","[None, None, None]","[None, None, None]","[None, None, None]"
169,169,vuziguCS49ngouHigNkNfD,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEG,True,"[0.006318407261738139, 0.009637082946118336, 0.0032985054047360253]","[0.15748433272043866, 0.11348170538743335, 0.16753791272640228]","[0.16603176047404605, 0.15773605306943256, 0.09540578598777452]","[0.9911212474661518, 0.9544153399844264, 0.9915871450771412]","[0.7693876121245271, 0.3472402588431786, 0.593206605953198]","[0.6822263417943509, 0.4026709319712558, 0.7166234158531648]","[None, None, None]","[None, None, None]","[None, None, None]"
170,170,37mPJqcp3ReYXi6fbJiwdJ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*z',256,180,180,onlyEEGData,True,"[0.007989901340304664, 0.010796255449126492, None]","[0.4543074568112691, 0.20032444844643274, None]","[0.3806945135196049, 0.2219498703877131, None]","[0.9892120392070782, 0.9533664774935996, None]","[0.055698501071973563, -0.10325229387685078, None]","[0.08867441474156253, -0.05690339252026879, None]","[None, None, None]","[None, None, None]","[None, None, None]"
171,171,S2utigreQDg7L9qidqiwFT,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEGAux,True,"[0.009475948968954763, 0.008708637596650437, None]","[0.18299772342046106, 0.1398596540093422, None]","[0.19175452490647632, 0.17895749459664026, None]","[0.9876096608863418, 0.9585043630485668, None]","[0.7316251876428486, 0.09564225759653, None]","[0.6166829028510468, 0.17555248039224672, None]","[None, None, None]","[None, None, None]","[None, None, None]"
172,172,pPe6XfPbbnypjo6iTYERzc,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEG,True,"[0.012485278670516206, 0.02211722016382293, None]","[0.18593819936116532, 0.1320410097638766, None]","[0.1752876192331314, 0.16492975006500882, None]","[0.982321276457015, 0.8914538418016827, None]","[0.7225456913118915, 0.3620325985573071, None]","[0.6690993432574305, 0.3649323705308265, None]","[None, None, None]","[None, None, None]","[None, None, None]"
173,173,kBgUZMofdzo7nyfX4Ur9tE,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*C*',256,180,180,onlyEEGData,True,"[0.032854762421373064, 0.006813333760401159, 0.003234451421039625]","[0.3757198055585225, 0.16908742239077884, 0.2512292563915253]","[0.4656732380390167, 0.19928351541360215, 0.2434583952029546]","[0.9680867811436796, 0.9680782389093378, 0.9918449423581016]","[0.3508436252515275, 0.025874025773089164, -0.07861050068790564]","[-0.04057293947768948, -0.014587084443585585, -0.0015292394633515136]","[None, None, None]","[None, None, None]","[None, None, None]"
174,174,rYxhEDh8X2zAy3ccAZKERf,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEGAux,True,"[0.018119890792527984, 0.018555218765798676, None]","[0.3602506518363953, 0.08514699464042981, None]","[0.6198752025763193, 0.15398092319567994, None]","[0.9749634439857184, 0.9109297794466548, None]","[0.5861216690690064, 0.4676500554242352, None]","[0.412979152788406, 0.3755080919681657, None]","[None, None, None]","[None, None, None]","[None, None, None]"
175,175,YZHhmDzJFgmHVfwVeZ3g3C,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEG,True,"[0.014143269868923303, 0.014039195204092251, None]","[0.18302696446577707, 0.10650932788848876, None]","[0.16680732617775598, 0.151271919409434, None]","[0.9813247266661056, 0.9317722217163498, None]","[0.7335026925277403, 0.4475763329961611, None]","[0.6777657167587718, 0.3854653804788954, None]","[None, None, None]","[None, None, None]","[None, None, None]"
176,176,qMYb2x7dhzyUNhdh5TM38h,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[14, 20]'",'*',256,180,180,onlyEEGData,True,"[0.005365746677008899, 0.006820537363973893, None]","[0.4168946444988251, 0.22107883542776108, None]","[0.3758274714152018, 0.27681979537010193, None]","[0.9927967827003268, 0.9694812374823732, None]","[0.2265427899837742, -0.10012073448944547, None]","[0.1687097244962655, 0.015463548746227443, None]","[None, None, None]","[None, None, None]","[None, None, None]"
177,177,VQSWbKkCdZQg6q7FD7U4CZ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEGAux,True,"[0.0069190878134016715, 0.009392181647627621, None]","[0.2414263685544332, 0.09652112424373628, None]","[0.416407028834025, 0.15037303417921066, None]","[0.9903622449747786, 0.956260493030046, None]","[0.6256982340313888, 0.3901729315595322, None]","[0.2394980413049701, 0.4496783499436357, None]","[None, None, None]","[None, None, None]","[None, None, None]"
178,178,r3MHHd82645baeoyxnRVhV,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEG,True,"[0.005372749009836798, 0.011810676236517536, None]","[0.168915793299675, 0.13022786503036815, None]","[0.1798730194568634, 0.19346424688895544, None]","[0.9925725913125228, 0.9423816275255747, None]","[0.7518751463184494, 0.4072622815063711, None]","[0.6576684043132389, 0.3810193080754749, None]","[None, None, None]","[None, None, None]","[None, None, None]"
179,179,jWaEuMsvEm6VYyd34ZUowZ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,resnet,0.001,0,"'[14, 20]'",'*z',256,180,180,onlyEEGData,True,"[0.006747224848637901, 0.008874148935089811, None]","[0.4406223893165589, 0.1602840522925059, None]","[0.3880425095558167, 0.2449181651075681, None]","[0.9905063823236216, 0.9586442884042572, None]","[0.09128927337446674, -0.09984990673794963, None]","[0.08050317183561666, 0.2134364592349831, None]","[None, None, None]","[None, None, None]","[None, None, None]"
